id,content,label
270,لا يوجد فرق بين الزواج التقليدي او عن حب السلام عليكم، في بداية الموضوع انا غير متزوج عمري ٣٣ سنة،حبيت اعطي خلفية عن نفسي عشان ما تاخذني بجدية مره بس، وجهة نظر. اعتقد من وجهة نظري انه ما في فرق ابدا بين الزواج ع ن حب او تقليدي، الحقيقة قبل ما تعيشون تحت سقف واحد مافي شي حقيقي، قبل ما تبدا مسؤوليات تتوزع بينكم حسب اختصاص كل احد كله كلام فاضي، ونشوف الغير مسلمين في الغرب تحديدا يدخلون في علاقه ويسوون كل شي يسويه المتزوج وبعضهم يوصل ان يكون بينهم اطفال وفي اللحظه اللي يتزوجون تبدا المشاكل وتوصل للطلاق، لان الزواج عقد مغلظ جدي مو لعب، طبعا اقول هذا الكلام لاي شخص يعتقد ان الحل في زواج عن حب او غيره، والان حنا في زمن ما اقدر اقول الاغلب ولكن على الاقل في محيطي الكثير ياخذون وقتهم وقت الخطوبه ويتعرفون على بعض، المهم ان الاطراف تعرف وش تتناقش عنه وتخلي عنها كلام الحب والعاطفه هاذي بتجي مع الوقت لما يكون موده وفي الاساس بينكم قبول مع الوقت بتصلون له، وشكرا,neutral
271,بوست في حب الحليب بالشوكولاته,neutral
272,هل الزواج عن حب يخلي البنت تراعي ظروف الزوج، لكن التقليدي يخليها تقصه قص؟ سؤال اليوم,neutral
273,بوست في حب الشيخ سمير مصطفى فك الله أسره يا أخي والله ما عارف السبب وراء حبي وحب الكثير من الشباب للشيخ دا، كلامه له أثر كبير جداً على قلبي وأسلوبه مريح نفسياً. بحزن جداً والله لما بشوف أمثال الشيخ سمير في السجون وبشعر بالإستياء ولكن لعل وعسى دا اختبار، عمري ما شوفتله حتى فيديو أو حاجة تدينه أو تخليه يتسجن، كلامه كله مؤثر في الشباب، ووالله أعرف الكثير وانا من ضمنهم كانت دروسه سبب في رقة قلبي بتوفيق الله. أسأل الله أن يفك أسره في الجلسة القادمة وأن يحشرنا معه في الجنة.,sadness
274,في حب المسامط يومًا ستشهد مسامط السيدة زينب علينا يا ابو العيال بتحبوا ايه في اكسسورات العجل؟,neutral
275,قصص زواج عن حب بس بطريقة حلال الله يعافيكم أنا رومانسية ميؤوس منها حرفيًا أحلم وأدعي بزواج يكون عن حب بس بطريقة حلال، بس والله ما أدري من وين يبدأ الشي ذا. أنا ما أتكلم مع الرجال إلا للضرورة، وحتى لو قالوا نكتة تضحك ما أضحك فصرت أتساءل إذا الموضوع ذا حتى ممكن يصير ولا لا. اكتبوا لي قصصكم الحلال، كيف تعرفتوا، كيف صار بينكم الموضوع، وكيف حافظتوا إنه يكون حلال. محتاجة أمل وبالمناسبة، مو أطلب تعارف أو خطبة ترى لسه صغيرة على ذا الشي، فـ لا أحد ينزلق بالخاص الله يرضى عليكم,joy
276,اول حب السلام عليكم ورحمة الله وبركاته انا عندي شي جديد صار في حياتي، و ما توقعت يصير معي شي مشابه في حياتي الا وهو الحب وكنت اشوفه كلام فاضي، لكن انا تخرجت قبل سنه و موظف في إحدى الجهات في برنامج خريجين، ومعنا وحده من البنات في البرنامج ما بينا اي شي وماكانت تجذبني ابدا، وهي صارت معي بنفس الإدارة لكن في فريق اخر، لكن بعد،اول ثلاث اشهر ما بينا اي شي لكن مع الوقت البنت كل مالها تصير أجمل بعيني وتبدأ تعجبني اكثر من ناحية الجمال و من ناحية الشخصية و الذكاء و ضحكتها و ابتسامتها و فيه يوم صرت معها بنفس الكورس في نفس الطاولة و من بعدها انا بديت اتعدى مرحلة الإعجاب، وبعد فترة اذكر حلمت فيها وقمت من النوم سعيد، لكن الى الان ما اشوفه حب، وبعدة فترة جتني في الدوام تحتاج شغله في العمل و حاولت اساعدها لكن ما يمدي لان الموضوع عند شخص اخر، وقالت خلاص شكرا لان ما قدرنا ولا فيه بديل، لكن ما وقفت هنا ورحت حاولت أدبر الموضوع و الحمدلله قدرت اساعدها، و ارسلت لها ايميل و خلص الدوام و مشيت ولا ردت علي ولا قالت شكرا، لكن بعد ساعة ارسلت لي بالواتس انه كنت ادورك و ابي اشكرك و ما قصرت وانا بعدها قاعد ساعات مبسووووط جدا، و ايضا الى الان منب مستعوب انه حب، الا و بعد فترة احلم فيها ثانيه وحسيت انه فيه شي غلط عندي لان الوضع عندي صار كل ما مرت وشفتها انبسط و يتحسن مزاجي وبعد فترة من التفكير اكتشفت اني خلاص غرقت في حبها، و ايضا ذاك اليوم رحت ادور لي اي شي بالشغل عشان اروح اسئلها عنه وقعت يوم كامل افكر ومنفس لكن بعدين سويت الخطه و رحت سألتها و ساعدتني و الصدق اني كنت مبسوووط اني سولفت معها و كملت يومي ذاك اليوم سعيد جدا. حكم اني تأكدت اني حبيتها ف طبيعي بعد الحب وش الخطوة القادمة انه اتعرف عليها اكثر و بعدها الزواج ولاهو توجهي تشبيك بنات وقلة حيا الى الان الحياة ورديه، ونجي للمشاكل اول مشكله الا وهي ان البنت متفتحه و انا جاي من بيئة محافظة يعني مثلا انا طول عمري ابي ان زوجتي تكون منقبة لكن البنت محجبه مب هنا المشكله بعد بحث و تحري حصلت حسابات البنت في السوشال ميديا و لقيت ان البنت ما تتغطى نهائي خارج المملكه اللي جلطني احس انه عادي اتقبل الشي هذا مع اني اشوفه غلط و بديت،الفترة الاخيره احس عادي ومهب شي كبير اهم شي محترمه و تصلي و مسمله المشكله الثانيه الا وهي ان البنت من عائلة ما تناسبنا من ناحية النسب و تعرفون عندنا بالسعودية الشي مهم جدا المشكله الثالثه ما ادري اذا البنت اصلن مهتمه فيني او ما طقت لي خبر نهائيا ايضا انا معي احد اجنبي بالدوام مسلم سألته عن رأيه بالموضوع وكان يشجع و يقول هذا طبيعي و رح كلمها و قلها و من ذا الكلام و قلت له المشاكل قالي الموضوع بسيط والى آخره لكن طبيعي بالنسبه له بحكم انه طول حياتي في بلاد اجنبيه عموما وش اسوي الحين، انا الصدق مستعد أوقف قدام اهلي اكلهم و اصمل عليهم اني ابيها، وطبعا انا ما ابي الا الحلال لكن مادري هل هي تستاهل هل هي بتوافق اصلاً الصدق اني ادعي بصلاة الفجر ان الله يرزقني الزوجه الصالحه انها هي تكون الزوجه الصالح، عموما اخر اسبوعين انا في شبه توهان مع نص اكتئاب ما غير افكر فيها,sadness
277,خلاص لقيت حب حياتي رسمي,neutral
278,هل فعلا يمكن للرجل يعمل علاقة بلا حب؟ وهل زوجته ملزمة دايما تلبي طلباته حتى بدون وجود حب؟,neutral
279,سابتني عشان واحد بيقبض اكتر مني بعد حب اربع سنين انا عندي سنه وبقبض حاليا الف كنت بحب بنت بقالي اربع سنين وخلاص كنت هتقدم جت قالتلي ان مرتبي مش كافي والدنيا صعبه واننا مش هنقدر علي المعيشه مع ان اهلها واهلي ناس عاديه يعني مش ساكنين في كومباوند ولا حاجه راحت واتخطبت واتجوزت في اقل من اربع شهور لواحد شغال قبطان بحري وتقولي معلش بقي هي الدنيا كده فرص وبيعمل قدك مرات في الشهر ما علينا انا مش زعلان عليها بس هي البنات فعلا بتشوف الراجل مجرد رقم و اصل لو كده بقي يبقي احنا نشوف الست كاداه لتفريع الشهوه وخلاص انا مش فاهم يعني ايه في اربع شهور خطوبه وجواز هي جعانه اوي كده؟؟؟ وعلي كلامها مرتبي خايب دولار وتقولي اصلك بيترمالك فتافيت من الشركات الي بره,neutral
280,مين حب قبل كدا؟ ممكن توصفلي شعورك؟,neutral
281,بوست في حب البنات المتدينة بقي عندي انجذاب كبير ناحية البنات المتدينة اللي بتتقي ربنا الواحد بقي يحس ان البنات دي كنز في الدنيا و في الآخرة وان اجمل حاجة ان الواحد يلاقي الواحدة اللي تقربه اكتر من ربنا والعكس بردو وتبعده عن الحرام ايا كان يعني والحياء حاجة حلوة جدا بحس ان البنت كيوت خالص وبريئة ولو لابسة خمار يا سلام بقى سبحان الله الواحد من اللي بيشوفه يوم ورا يوم البنات دي بتكبر في نظري اكتر و لو ربنا راضي عني هيرزقني بواحدة كده,neutral
